cast_count,cast_count_sum,cast_time,cast_time_sum,노출(분),마더코드,방송일시,상품군,상품명,상품코드,취급액,판매단가,cast_time_ratio,상품명_plan,상품명_add,상품명_maker,상품명_set,상품명_sex,상품명_kid,fake_weight,fake_weight2,ratings_mean,cat1,cat2,cat3,방송일시_dow,방송일시_MM,방송일시_DD,방송일시_hh,방송일시_mm,방송일시_MMDD,방송일시_DDhh,방송일시_hhmm,방송일시_MMDDhh,방송일시_mmmm_1,방송일시_mmmm_2,방송일시_mmmm_3,방송일시_dow2,new_상품명,상품명_brand,review_counts,internet_price,price_minus,search_naver,temperature,change_label,ratings_start,가격_9x,098560,143860,227550,227560,228790,228800,307510,할인여부,mean_amt_by_hhmm,time_cat,time_cat2,판매단가_cat,변동 %,com,fake_weight3,날짜,search_compare,encoding_상품명:,encoding_상품군:,encoding_상품명_brand:,encoding_new_상품명:,encoding_cat1:,encoding_cat2:,encoding_cat3:
1,3.0,20.0,60.0,20.0,100253,2019-11-07 15:20:00,농수축,안동간고등어 20팩,200864,42084000,30900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.004914754098360652,식품,수산,생선,3,11,07,15,20,1107,0715,1520,110715,18000,126000,1386000,1,안동간고등어,안동,0,39300,-8400,1,9.9,1,0.0,1,8440.0,28300.0,5060.0,10990.0,3230.0,4305.0,11700.0,0,27470017.1990172,1,2,2,0.01,1,0,1107,16.43102,1188,3,270,883,4,42,94
1,3.0,20.0,60.0,20.0,100143,2019-11-13 10:20:00,침구,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),200397,4735000,59900,0.3333333333333333,0,0,0,1,0,0,-16,0.0,0.00552677595628415,가구/인테리어,침구세트,이불패드세트,2,11,13,10,20,1113,1310,1020,111310,12000,156000,1716000,1,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS,보몽,0,0,59900,0,10.8,0,0.0,1,8415.0,27360.0,4975.0,10720.0,3060.0,4305.0,11470.0,0,21128857.885615252,1,2,3,-0.86,0,4,1113,17.349439999999998,1011,10,189,636,0,77,156
1,2.0,30.0,60.0,30.0,100574,2019-12-23 17:20:00,가전,무이자 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,201681,4453000,2129000,0.5,2,1,1,0,0,0,-1,0.0,0.0035147540983606557,디지털/가전,주방가전,냉장고,0,12,23,17,20,1223,2317,1720,122317,20400,469200,5630400,1,삼성 4도어 냉장고 T9000 RF84R9003S8 공기청정기,삼성,0,1780000,349000,1,3.2,1,0.0,1,8310.0,27910.0,4955.0,10850.0,3155.0,4360.0,10330.0,0,16454362.416107383,1,3,5,-0.02,0,1,1223,15.963629999999998,816,1,207,693,1,70,31
1,3.0,20.0,60.0,20.0,100372,2019-10-16 13:00:00,생활용품,(점보특대형)일월 에너지세이브 카페트매트,201173,13576000,198000,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.005543169398907099,디지털/가전,계절가전,전기매트,2,10,16,13,00,1016,1613,1300,101613,0,0,0,1,점보특  일월 에너지세이브 카페트매트,점보,69,188100,9900,1,19.4,1,0.004,0,8340.0,26685.0,5025.0,10555.0,2950.0,4140.0,10555.0,0,24908421.25984252,1,2,5,0.71,0,1,1016,15.087279999999998,129,4,347,1114,1,6,166
3,3.0,60.0,60.0,20.0,100253,2019-06-12 14:40:00,농수축,안동간고등어 20팩,200864,62771000,30900,1.0,0,0,0,0,0,0,-1,0.0,0.0054590163934426185,식품,수산,생선,2,06,12,14,40,0612,1214,1440,061214,33600,403200,2419200,1,안동간고등어,안동,0,39300,-8400,1,25.4,0,0.0,1,9020.0,31440.0,5075.0,11105.0,3515.0,4725.0,11660.0,0,42082601.2526096,1,2,2,-0.14,1,0,0612,16.19265,1188,3,270,883,4,42,94
1,3.0,20.0,60.0,20.0,100155,2019-09-20 19:00:00,가전,무이자 LG전자 매직스페이스 냉장고,200489,12785000,1499000,0.3333333333333333,2,0,2,0,0,0,-1,0.0,0.0036131147540983607,디지털/가전,주방가전,냉장고,4,09,20,19,00,0920,2019,1900,092019,0,0,0,1,LG전자 매직스페이스 냉장고,LG,562,1493710,5290,1,20.3,0,0.0,1,8335.0,26235.0,5060.0,10390.0,2895.0,4240.0,9755.0,50000,13945246.153846154,2,3,5,0.54,0,2,0920,13.8043,786,1,17,94,1,70,31
3,3.0,60.0,60.0,20.0,100097,2019-08-07 21:40:00,주방,무이자 올리고 가스와이드그릴레인지 프리미엄형,200265,18726000,129000,1.0,2,0,0,0,0,0,-1,0.0,0.005145355191256827,스포츠/레저,캠핑,취사용품,2,08,07,21,40,0807,0721,2140,080721,50400,352800,2822400,1,올리고 가스와이드그릴레인지 프리미엄형,올리,175,119970,9030,1,27.1,0,0.0,1,7955.0,22520.0,4705.0,9830.0,2710.0,3680.0,9325.0,0,19823853.211009175,2,0,5,-0.41,0,2,0807,13.59164,875,9,313,1019,3,80,198
1,3.0,20.0,60.0,20.0,100166,2019-10-12 12:00:00,농수축,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),200576,27599000,30900,0.3333333333333333,0,1,0,0,0,0,-1,0.0,0.00624863387978142,식품,가공식품,떡,5,10,12,12,00,1012,1212,1200,101212,0,0,0,0,영광 生 모시떡,영광,39,16890,14010,1,23.0,1,0.0,1,8245.0,25915.0,4905.0,10325.0,2850.0,4025.0,10560.0,0,18034775.47495682,1,2,2,0.0,0,1,1012,15.12701,1265,3,298,966,4,1,46
2,3.0,40.0,60.0,20.0,100837,2019-01-08 07:20:00,주방,(도냄)일시불  쿠쿠전기밥솥 6인용,202457,6383000,198000,0.6666666666666666,1,0,0,0,0,0,-4,0.0,0.005534426229508192,디지털/가전,주방가전,전기밥솥,1,01,08,07,20,0108,0807,0720,010807,8400,67200,67200,1,도냄  쿠쿠전기밥솥,도냄,0,0,198000,0,-2.9,0,0.0,0,,,,,,,,0,21074335.51554828,0,1,5,-0.58,0,4,0108,15.00782,28,9,98,311,1,70,167
1,2.0,30.0,60.0,30.0,100265,2019-04-04 03:00:00,이미용,[살롱클리닉]샤이닝 트리트먼트 헤어컬러크림세트,200879,9050000,69800,0.5,0,0,0,1,0,0,-1,0.0,0.00225464480874317,화장품/미용,헤어스타일링,염색약,3,04,04,03,00,0404,0403,0300,040403,0,0,0,1,살롱클리닉 샤이닝 트리트먼트 헤어컬러크림세트,살롱,42874,20000,49800,1,3.2,1,0.0,0,9615.0,-30891.0,5155.0,12380.0,4000.0,4500.0,11415.0,0,7608171.355498721,0,0,4,0.15,1,0,0404,13.551910000000001,390,7,206,692,8,84,140
3,3.0,60.0,60.0,20.0,100010,2019-07-03 13:40:00,농수축,AAB의 소곱창전골 800g x 8팩,200014,52164000,55900,1.0,0,0,0,0,0,0,-1,0.0,0.005761748633879777,식품,냉동/간편조리식품,즉석국/즉석탕,2,07,03,13,40,0703,0313,1340,070313,31200,93600,655200,1,소곱창전골 x,소곱,139,48130,7770,1,26.9,0,0.0,1,8810.0,30505.0,4965.0,10830.0,3320.0,4400.0,10910.0,0,42691313.174946,1,2,3,-1.23,1,0,0703,14.33245,191,3,226,773,4,18,187
3,3.0,60.0,60.0,20.0,100609,2019-10-07 21:40:00,속옷,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,201859,24234000,59000,1.0,0,0,0,0,1,0,-1,0.0,0.005145355191256827,패션의류,여성언더웨어/잠옷,브라,0,10,07,21,40,1007,0721,2140,100721,50400,352800,3528000,1,푸마 DRY DEL 기능성 브라탑,푸마,78,23850,35150,1,13.5,0,0.0,1,8145.0,26035.0,4905.0,10300.0,2830.0,3965.0,10105.0,0,19823853.211009175,2,0,3,0.05,1,0,1007,14.2787,1839,5,426,1349,6,50,82
1,3.0,20.0,60.0,20.0,100288,2019-11-19 11:20:00,속옷,히트융 극세사 퍼융기모 남성 동내의 패키지,200921,23675000,69900,0.3333333333333333,0,0,0,0,2,0,-1,0.0,0.006352459016393438,패션의류,남성언더웨어/잠옷,시즌성내의,1,11,19,11,20,1119,1911,1120,111911,13200,250800,2758800,1,히트융 극세사 퍼융기모 남성 동내의,히트,15,53750,16150,1,3.8,1,0.0,1,8375.0,27550.0,5025.0,10785.0,3000.0,4270.0,11000.0,0,21533005.405405406,1,2,4,-0.34,0,1,1119,16.202,1996,5,463,1511,6,15,119
3,3.0,60.0,60.0,20.0,100469,2019-05-30 21:40:00,생활용품,디비노 선글라스 세트,201436,57113000,44800,1.0,0,0,0,1,0,0,-1,0.0,0.005145355191256827,패션잡화,선글라스/안경테,선글라스,3,05,30,21,40,0530,3021,2140,053021,50400,1512000,7560000,1,디비노 선글라스 세트,디비,6,45070,-270,1,17.5,0,0.0,0,8805.0,29735.0,4870.0,10800.0,3380.0,4610.0,11050.0,0,19823853.211009175,2,0,2,0.77,1,0,0530,13.4561,569,4,108,326,7,38,98
1,3.0,20.0,60.0,20.0,100446,2019-03-03 03:00:00,이미용,파시노 이지앤퀵 빗살 뿌리펌,201370,6118000,69900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.00225464480874317,화장품/미용,헤어스타일링,파마약,6,03,03,03,00,0303,0303,0300,030303,0,0,0,0,파시노 이지앤퀵 빗살 뿌리펌,파시,0,2300,67600,1,3.5,1,0.0,1,9980.0,-29256.0,5330.0,12540.0,3980.0,4600.0,11235.0,0,7608171.355498721,0,0,4,0.0,1,0,0303,13.35561,1824,7,418,1332,8,84,224
2,2.0,60.0,60.0,30.0,100788,2019-07-24 17:30:00,잡화,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,202342,15101000,1590000,1.0,0,1,0,0,0,0,-1,-1.0,0.0039590163934426215,패션잡화,주얼리,팔찌,2,07,24,17,30,0724,2417,1730,072417,30600,734400,5140800,1,루이띠에 순금 신디스틱 팔찌  골드바,루이,0,0,1590000,0,26.9,0,0.0,1,8490.0,28100.0,4985.0,10795.0,3110.0,4110.0,10590.0,0,20532569.230769232,1,3,5,-0.91,0,7,0724,14.93772,650,8,131,453,7,72,227
3,3.0,60.0,60.0,20.0,100222,2019-01-05 04:40:00,의류,아문센 여성 윈터 하드쉘 세트,200774,7072000,79000,1.0,0,0,0,1,1,0,-1,0.0,0.0028027322404371594,스포츠/레저,등산,등산의류,5,01,05,04,40,0105,0504,0440,010504,9600,48000,48000,0,아문센 여성 윈터 하드쉘 세트,아문,0,0,79000,0,-4.6,0,0.0,1,,,,,,,,0,26540103.44827586,0,1,4,0.0,0,2,0105,14.40957,1175,6,264,869,3,24,43
1,2.0,30.0,60.0,30.0,100786,2019-09-11 07:00:00,잡화,[루이띠에] 18K 베르니아 목걸이,202306,5115000,790000,0.5,0,0,0,0,0,0,-16,0.0,0.004712021857923496,패션잡화,주얼리,목걸이,2,09,11,07,00,0911,1107,0700,091107,0,0,0,1,루이띠에  베르니아 목걸이,루이,0,0,790000,0,25.4,0,0.0,1,8245.0,25350.0,5050.0,10355.0,2905.0,4140.0,9555.0,0,14664355.300859598,0,1,5,0.84,0,4,0911,10.70084,345,8,131,417,7,72,63
1,3.0,20.0,60.0,20.0,100742,2019-06-21 20:00:00,잡화,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,202173,7416000,69000,0.3333333333333333,0,0,0,0,0,0,-4,0.0,0.00476830601092896,패션잡화,여성가방,숄더백,4,06,21,20,00,0621,2120,2000,062120,0,0,0,1,도스문도스 카이만 엠보 소가죽 체인 숄더백,도스,0,0,69000,0,20.6,0,0.0,1,9045.0,31690.0,5090.0,11065.0,3445.0,4555.0,11530.0,10000,17534708.808290154,2,3,4,-0.27,0,2,0621,13.299520000000001,558,8,101,316,7,48,110
3,3.0,60.0,60.0,20.0,100253,2019-09-06 12:40:00,농수축,안동간고등어 20팩,200864,45270000,30900,1.0,0,0,0,0,0,0,-1,0.0,0.006283606557377043,식품,수산,생선,4,09,06,12,40,0906,0612,1240,090612,28800,172800,1555200,1,안동간고등어,안동,0,39300,-8400,1,28.8,0,0.0,1,8160.0,25135.0,5050.0,10180.0,2835.0,4050.0,9725.0,0,35240968.441814594,1,2,2,0.22,1,0,0906,14.5825,1188,3,270,883,4,42,94
1,2.0,30.0,60.0,30.0,100786,2019-10-03 08:00:00,잡화,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,202307,3825000,2090000,0.5,0,0,0,1,0,0,-4,0.0,0.005457377049180325,패션잡화,주얼리,팔찌,3,10,03,08,00,1003,0308,0800,100308,0,0,0,1,루이띠에  베르니아 목걸이 팔찌 세트,루이,0,2358990,-268990,1,23.7,0,0.0,1,8205.0,24840.0,4975.0,10390.0,2860.0,4105.0,9760.0,0,16435156.069364162,0,1,5,0.0,0,2,1003,16.85868,346,8,131,418,7,72,227
3,3.0,60.0,60.0,20.0,100596,2019-11-10 06:00:00,속옷,컬럼비아 남성 옴니히트 업 베이스레이어 4종,201829,56544000,79000,1.0,0,0,0,0,2,0,-1,0.0,0.0029344262295081967,패션의류,남성의류,트레이닝복,6,11,10,06,00,1110,1006,0600,111006,0,0,0,0,컬럼비아 남성 옴니히트 업 베이스레이어,컬럼,0,0,79000,0,8.0,0,0.0,1,8490.0,28065.0,5050.0,10850.0,3175.0,4350.0,11570.0,0,17573262.798634812,0,1,4,0.0,0,1,1110,14.24131,1686,5,378,1184,6,16,221
1,3.0,20.0,60.0,20.0,100205,2019-11-06 19:20:00,가구,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,200735,12162000,548000,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.004042076502732239,가구/인테리어,침실가구,침대,2,11,06,19,20,1106,0619,1920,110619,22800,136800,1504800,1,보루네오 루나 유로탑 LED침대,보루,1,547000,1000,1,10.2,1,0.0,0,8130.0,28615.0,5060.0,10980.0,3265.0,4330.0,11570.0,0,12725702.768729642,2,3,5,0.07,0,1,1106,21.99527,984,0,188,618,0,78,200
2,2.0,36.0,36.0,16.0,100597,2019-03-16 22:40:00,속옷,컬럼비아 옴니위크 드로즈 패키지 10종,201833,6962000,79000,1.0,0,0,0,0,2,0,-1,0.0,0.003821857923497268,패션의류,남성언더웨어/잠옷,팬티,5,03,16,22,40,0316,1622,2240,031622,52800,844800,2534400,0,컬럼비아 옴니위크 드로즈,컬럼,259,57740,21260,1,3.4,0,0.0,1,9895.0,-29306.0,5195.0,12790.0,4120.0,4625.0,11480.0,0,11076801.526717557,2,0,4,0.0,0,1,0316,12.832130000000001,1689,5,378,1187,6,15,229
3,3.0,60.0,60.0,20.0,100452,2019-10-12 04:40:00,의류,NNF 라운지웨어세트,201400,94746000,49000,1.0,0,0,0,1,0,0,-1,0.0,0.0028027322404371594,패션의류,여성의류,트레이닝복,5,10,12,04,40,1012,1204,0440,101204,9600,115200,1152000,0,NNF 라운지웨어세트,NN,881,25530,23470,1,15.5,0,0.0,1,8245.0,25915.0,4905.0,10325.0,2850.0,4025.0,10560.0,0,26540103.44827586,0,1,3,0.0,1,0,1012,15.12701,272,6,20,110,6,51,221
3,3.0,60.0,60.0,20.0,100226,2019-01-16 09:40:00,생활용품,코이모 리빙박스 8종,200789,47212000,49800,1.0,0,0,0,0,0,0,-1,0.0,0.0039628415300546425,생활/건강,수납/정리용품,정리함,2,01,16,09,40,0116,1609,0940,011609,21600,345600,345600,1,코이모 리빙박스,코이,106,47800,2000,1,-4.6,0,0.0,0,10270.0,-31416.0,5190.0,12080.0,3465.0,4800.0,9950.0,3100,25369040.885860305,1,1,3,0.43,1,0,0116,16.28613,1704,4,380,1201,2,40,173
3,3.0,60.0,60.0,20.0,100837,2019-09-29 17:40:00,주방,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),202467,38604000,218000,1.0,2,0,0,0,0,0,-1,0.0,0.004109836065573772,디지털/가전,주방가전,전기밥솥,6,09,29,17,40,0929,2917,1740,092917,40800,1183200,10648800,0,쿠쿠전기밥솥,쿠쿠,1294,152370,65630,1,22.5,0,0.0,0,8275.0,24390.0,4970.0,10545.0,2910.0,4140.0,9685.0,0,24338110.851808634,1,3,5,0.0,0,1,0929,10.689160000000001,896,9,389,1245,1,70,167
6,6.0,60.0,60.0,10.0,100095,2019-09-25 21:50:00,의류,[페플럼제이] 19Fall' 시그니처 수트+베스트 컬렉션 3종 set,200258,14559000,89000,1.0,0,1,0,0,0,0,-1,0.0,0.004969945355191255,패션의류,여성의류,정장세트,2,09,25,21,50,0925,2521,2150,092521,63000,1575000,14175000,1,페플럼제이  19Fall  시그니처 수트 베스트 컬렉션,페플,0,74090,14910,1,19.6,0,0.0,1,8290.0,24400.0,5025.0,10565.0,2860.0,4115.0,9545.0,20000,18198238.095238097,2,0,4,-1.32,1,0,0925,14.71103,409,6,424,1344,6,51,174
4,4.0,80.0,80.0,20.0,100202,2019-11-29 09:20:00,농수축,임성근의 녹용도가니탕 풀세트,200685,57071000,55900,1.0,0,0,0,1,0,0,-1,0.0,0.005051912568306007,식품,냉동/간편조리식품,즉석국/즉석탕,4,11,29,09,20,1129,2909,0920,112909,10800,313200,3445200,1,녹용도가니탕,녹용,294,54900,1000,1,4.2,0,0.0,1,8160.0,26520.0,4900.0,10805.0,3120.0,4175.0,10440.0,0,17677856.902356904,1,1,3,-1.45,1,0,1129,13.280829999999998,1569,3,77,271,4,18,187
2,3.0,40.0,60.0,20.0,100148,2019-12-17 18:40:00,가전,LG 울트라HD TV 55UM7900BNA,200411,12077000,1200000,0.6666666666666666,0,0,2,0,0,0,-4,0.0,0.00450109289617486,디지털/가전,영상가전,TV,1,12,17,18,40,1217,1718,1840,121718,43200,734400,8812800,1,LG 울트라HD TV 55UM7900BNA,LG,0,1069500,130500,1,5.5,0,0.0,0,8330.0,27050.0,4940.0,10825.0,3100.0,4245.0,10510.0,0,23756994.181213632,2,3,5,1.27,0,1,1217,14.2156,250,1,17,62,1,53,0
2,3.0,40.0,60.0,20.0,100149,2019-06-12 19:20:00,가전,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,200471,22261000,2299000,0.6666666666666666,2,0,2,0,0,0,-1,0.0,0.004042076502732239,디지털/가전,계절가전,에어컨,2,06,12,19,20,0612,1219,1920,061219,22800,273600,1641600,1,LG 휘센 씽큐 에어컨 2IN1형 FQ17V WA2,LG,754,1674000,625000,1,20.5,0,0.0,1,9020.0,31440.0,5075.0,11105.0,3515.0,4725.0,11660.0,0,12725702.768729642,2,3,5,-0.14,0,2,0612,16.19265,777,1,17,80,1,6,133
2,3.0,40.0,60.0,20.0,100097,2019-07-23 05:20:00,주방,무이자 올리고 가스와이드그릴레인지 프리미엄형,200265,9453000,129000,0.6666666666666666,2,0,0,0,0,0,-1,0.0,0.00381311475409836,스포츠/레저,캠핑,취사용품,1,07,23,05,20,0723,2305,0520,072305,6000,138000,966000,1,올리고 가스와이드그릴레인지 프리미엄형,올리,175,119970,9030,1,25.8,0,0.0,1,8570.0,28435.0,4960.0,10885.0,3145.0,4150.0,10600.0,0,19635650.197628457,0,1,5,0.39,0,2,0723,11.89268,875,9,313,1019,3,80,198
2,3.0,40.0,60.0,20.0,100235,2019-10-25 04:20:00,주방,벨라홈 세균잡는 행주티슈 26팩,200805,18461000,39800,0.6666666666666666,0,0,0,0,0,0,-1,0.0,0.0020333333333333345,생활/건강,생활용품,화장지,4,10,25,04,20,1025,2504,0420,102504,4800,120000,1200000,1,벨라홈 세균잡는 행주티슈,벨라,6,36090,3710,1,14.1,0,0.0,0,8130.0,27790.0,4985.0,10510.0,2870.0,4080.0,10640.0,0,18790658.73015873,0,1,2,0.11,0,2,1025,11.953439999999999,967,9,182,599,2,36,246
1,3.0,20.0,56.0,20.0,100613,2019-02-22 22:00:00,속옷,푸마 드라이셀 쉐이핑 레깅스 3종,201872,11236000,59000,0.35714285714285715,0,0,0,0,0,0,-1,0.0,0.004839890710382512,패션의류,여성의류,레깅스,4,02,22,22,00,0222,2222,2200,022222,0,0,0,1,푸마 드라이셀 쉐이핑 레깅스,푸마,273,15910,43090,1,2.8,1,0.0,1,10080.0,-29561.0,5360.0,12510.0,4065.0,4800.0,11115.0,10000,8777602.713178294,2,0,3,0.08,0,1,0222,11.87399,1851,5,426,1357,6,51,52
3,3.0,60.0,60.0,20.0,100052,2019-10-04 05:40:00,생활용품,스팀큐다리미,200135,41066000,59800,1.0,0,0,0,0,0,0,-1,0.0,0.0036005464480874314,디지털/가전,생활가전,다리미,4,10,04,05,40,1004,0405,0540,100405,12000,48000,480000,1,스팀큐다리미,스팀,2834,39800,20000,1,18.8,0,0.0,0,8205.0,24840.0,4975.0,10390.0,2860.0,4105.0,9760.0,0,28577562.248995982,0,1,3,-0.55,1,0,1004,11.810889999999999,1107,4,241,802,1,35,36
1,3.0,20.0,60.0,20.0,100372,2019-10-12 07:00:00,생활용품,(중형)일월 에너지세이브 카페트매트,201177,2395000,148000,0.3333333333333333,0,0,0,0,0,0,-9,0.0,0.004712021857923496,디지털/가전,계절가전,전기매트,5,10,12,07,00,1012,1207,0700,101207,0,0,0,0,일월 에너지세이브 카페트매트,일월,20,140600,7400,1,20.4,0,0.0,0,8245.0,25915.0,4905.0,10325.0,2850.0,4025.0,10560.0,0,14664355.300859598,0,1,5,0.0,0,3,1012,15.12701,133,4,332,1076,1,6,166
2,3.0,40.0,60.0,20.0,100205,2019-06-04 18:20:00,가구,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,200732,20186000,598000,0.6666666666666666,0,0,0,0,0,0,-1,0.0,0.004260109289617484,가구/인테리어,침실가구,침대,1,06,04,18,20,0604,0418,1820,060418,21600,86400,518400,1,보루네오 루나 유로탑 LED 침대,보루,0,1047500,-449500,1,20.0,0,0.0,0,8845.0,30885.0,4965.0,11015.0,3400.0,4595.0,11360.0,0,14919708.737864077,2,3,5,-0.04,0,2,0604,12.18714,982,0,188,617,0,78,200
3,3.0,60.0,60.0,20.0,100837,2019-02-28 07:40:00,주방,무이자 쿠쿠전기밥솥 10인용,202465,18136000,218000,1.0,2,0,0,0,0,0,-1,0.0,0.005536065573770486,디지털/가전,주방가전,전기밥솥,3,02,28,07,40,0228,2807,0740,022807,16800,470400,940800,1,쿠쿠전기밥솥,쿠쿠,595,56900,161100,1,6.2,0,0.0,0,9980.0,-29256.0,5330.0,12540.0,3980.0,4600.0,11235.0,0,30674346.086956523,0,1,5,-1.76,0,1,0228,12.10067,895,9,389,1245,1,70,167
3,3.0,60.0,60.0,20.0,100435,2019-02-23 17:40:00,농수축,우리바다 손질왕꼬막 24팩,201350,62146000,39900,1.0,0,0,0,0,0,0,-1,0.0,0.004109836065573772,식품,수산,해산물/어패류,5,02,23,17,40,0223,2317,1740,022317,40800,938400,1876800,0,우리바다 손질왕꼬막,우리,0,0,39900,0,8.3,0,0.0,1,10080.0,-29561.0,5360.0,12510.0,4065.0,4800.0,11115.0,0,24338110.851808634,1,3,2,0.0,1,0,0223,12.523660000000001,1331,3,317,1029,4,42,237
1,3.0,20.0,60.0,20.0,100604,2019-02-05 21:00:00,속옷,카파 드로즈 패키지 12종,201848,11095000,59000,0.3333333333333333,0,0,0,0,2,0,-1,0.0,0.0048754098360655725,패션의류,남성언더웨어/잠옷,팬티,1,02,05,21,00,0205,0521,2100,020521,0,0,0,1,카파 드로즈,카파,1,49360,9640,1,2.0,1,0.0,1,9925.0,-29926.0,5165.0,12150.0,3615.0,4865.0,10485.0,0,13266520.28218695,2,0,3,0.0,0,1,0205,8.625639999999999,1666,5,372,1165,6,15,229
1,2.0,30.0,60.0,30.0,100763,2019-08-01 20:00:00,생활용품,무이자  2019년 타이거 충전식 무선 예초기,202218,2897000,128000,0.5,2,0,0,0,0,0,-1,0.0,0.00476830601092896,생활/건강,공구,예초기,3,08,01,20,00,0801,0120,2000,080120,0,0,0,1,타이거 충전식 무선 예초기,타이,1933,128000,0,1,26.3,0,0.0,0,8185.0,26705.0,4940.0,10355.0,2960.0,3920.0,10135.0,0,17534708.808290154,2,3,5,-0.36,0,2,0801,12.75501,741,4,399,1276,2,8,142
1,3.0,20.0,60.0,20.0,100667,2019-10-02 03:00:00,주방,일시불 PN풍년꾸노죽제조기,202008,2953000,80000,0.3333333333333333,1,0,0,0,0,0,-4,0.0,0.00225464480874317,디지털/가전,주방가전,두부두유제조기,2,10,02,03,00,1002,0203,0300,100203,0,0,0,1,PN풍년꾸노죽제조기,PN,0,0,80000,0,21.5,0,0.0,0,8205.0,24840.0,4975.0,10390.0,2860.0,4105.0,9760.0,0,7608171.355498721,0,0,4,-1.95,0,2,1002,14.255329999999999,1450,9,23,140,1,70,40
1,2.0,30.0,60.0,30.0,100039,2019-12-24 17:20:00,잡화,버버리 홀스페리 페이톤 크로스백,200073,4614000,880000,0.5,0,0,0,0,0,0,-1,0.0,0.0035147540983606557,패션잡화,여성가방,크로스백,1,12,24,17,20,1224,2417,1720,122417,20400,489600,5875200,1,버버리 홀스페리 페이톤 크로스백,버버,0,498000,382000,1,1.1,1,0.0,0,8270.0,27510.0,4915.0,10865.0,3110.0,4305.0,10280.0,0,16454362.416107383,1,3,5,-0.62,0,5,1224,14.928370000000001,954,8,178,589,7,48,212
1,3.0,20.0,60.0,20.0,100656,2019-09-26 09:00:00,주방,노와 멀티 만능 다지기,201983,4915000,39800,0.3333333333333333,0,0,0,0,0,0,-4,0.0,0.00470109289617486,디지털/가전,주방가전,분쇄기,3,09,26,09,00,0926,2609,0900,092609,0,0,0,1,노와 멀티 만능 다지기,노와,209,54680,-14880,1,25.8,0,0.0,0,8305.0,24545.0,5085.0,10570.0,2865.0,4120.0,9675.0,0,14268140.271493213,1,1,2,0.05,0,2,0926,13.173329999999998,520,9,76,268,1,70,81
1,3.0,20.0,60.0,20.0,100575,2019-04-16 19:00:00,가전,무이자 삼성 UHD TV UN55NU7050F,201685,6568000,1080000,0.3333333333333333,2,0,1,0,0,0,-1,0.0,0.0036131147540983607,디지털/가전,영상가전,TV,1,04,16,19,00,0416,1619,1900,041619,0,0,0,1,삼성 UHD TV UN55NU7050F,삼성,0,950000,130000,1,14.7,0,0.0,0,9675.0,-30471.0,5190.0,12675.0,4230.0,5395.0,11855.0,0,13945246.153846154,2,3,5,0.26,0,2,0416,13.7155,820,1,207,697,1,53,0
1,3.0,20.0,60.0,20.0,100501,2019-10-23 19:00:00,생활용품,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,201515,3413000,458000,0.3333333333333333,2,1,0,0,0,0,-1,0.0,0.0036131147540983607,생활/건강,욕실용품,비데/비데용품,2,10,23,19,00,1023,2319,1900,102319,0,0,0,1,노비타 뉴스파 비데,노비,0,219000,239000,1,17.0,0,0.0,0,8175.0,28345.0,4980.0,10570.0,2915.0,4110.0,10780.0,0,13945246.153846154,2,3,5,-0.39,0,3,1023,15.13636,751,4,74,264,2,56,88
2,3.0,40.0,60.0,20.0,100322,2019-02-02 13:20:00,농수축,국내산 손질갑오징어 8팩,201479,55070000,49900,0.6666666666666666,0,0,0,0,0,0,-1,0.0,0.005743169398907098,식품,수산,해산물/어패류,5,02,02,13,20,0202,0213,1320,020213,15600,31200,62400,0,손질갑오징어,손질,1747,17000,32900,1,5.7,0,0.0,1,9925.0,-29926.0,5165.0,12150.0,3615.0,4865.0,10485.0,0,34903997.84946237,1,2,3,0.0,1,0,0202,10.23813,458,3,230,785,4,42,237
2,3.0,40.0,60.0,20.0,100500,2019-03-02 17:20:00,가구,(무) 삼익가구 LED 제니비 서랍형 침대 Q,201503,4647000,599000,0.6666666666666666,2,0,0,0,0,0,-1,0.0,0.0035147540983606557,가구/인테리어,침실가구,침대,5,03,02,17,20,0302,0217,1720,030217,20400,40800,122400,0,삼익가구 LED 제니비 침대,삼익,0,0,599000,0,9.6,0,0.0,1,9980.0,-29256.0,5330.0,12540.0,3980.0,4600.0,11235.0,0,16454362.416107383,1,3,5,0.0,0,4,0302,14.55446,31,0,208,738,0,78,200
